stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
39.595057,1,12254,-104.940975,,,,Vehicles Travelling East,Arapahoe Rd & S Colorado Blvd,0,12254,12254
39.59495,1,12253,-104.93527,,,,Vehicles Travelling East,Arapahoe Rd & S Clermont St,0,12253,12253
39.595134,1,12252,-104.935318,,,,Vehicles Travelling West,Arapahoe Rd & S Clermont St,0,12252,12252
39.595234,1,12251,-104.954796,,,,Vehicles Travelling West,Arapahoe Rd & S Clayton St,0,12251,12251
39.594985,1,12250,-104.954491,,,,Vehicles Travelling East,Arapahoe Rd & S Clayton St,0,12250,12250
39.724315,1,21181,-104.791018,,,,Vehicles Travelling North,Airport Blvd & 6th Ave Nearside,0,21181,21181
39.719737,1,21180,-104.790881,,,,Vehicles Travelling North,Airport Blvd & 2nd Ave,0,21180,21180
39.719467,1,21183,-104.791218,,,,Vehicles Travelling South,Airport Blvd & 2nd Ave,0,21183,21183
39.724177,1,21182,-104.791313,,,,Vehicles Travelling South,Airport Blvd & 6th Ave,0,21182,21182
39.595012,1,12258,-104.972522,,,,Vehicles Travelling East,Arapahoe Rd & S Downing Cir,0,12258,12258
39.775196,1,20855,-104.745605,,,,Vehicles Travelling East,42nd Ave & Lisbon St,0,20855,20855
39.775451,1,20856,-104.742362,,,,Vehicles Travelling North,Malaya St & 42nd Ave,0,20856,20856
39.778254,1,20857,-104.742654,,,,Vehicles Travelling North,Malaya St & 45th Ave,0,20857,20857
39.847529,1,17096,-105.08161,,,,Vehicles Travelling North,Wadsworth Blvd & Pomona Dr,0,17096,17096
39.846111,1,17097,-105.081967,,,,Vehicles Travelling South,Wadsworth Blvd & Pomona Dr,0,17097,17097
39.751407,1,17094,-105.081592,,,,Vehicles Travelling South,Wadsworth Blvd & Pikeview Ct,0,17094,17094
39.638147,1,17099,-105.08153,,,,Vehicles Travelling North,S Wadsworth Blvd & W Quincy Ave,0,17099,17099
39.780815,1,20858,-104.742365,,,,Vehicles Travelling South,Malaya & Green Valley Ranch Blvd,0,20858,20858
39.778154,1,20859,-104.742804,,,,Vehicles Travelling South,Malaya St & 45th Ave,0,20859,20859
39.712874,1,21457,-104.810266,,,,Vehicles Travelling South,S Chambers Rd & Evanston Way,0,21457,21457
40.014624,1,21324,-105.209091,,,,Vehicles Travelling East,Arapahoe Ave & 62nd St,0,21324,21324
39.677535,1,21454,-104.791167,,,,Vehicles Travelling South,S Buckley Rd & S Nucla Way,0,21454,21454
39.624023,1,24130,-104.907964,,,,Vehicles Travelling East,Belleview Ave & S Niagara St,0,24130,24130
39.856247,1,19412,-105.101024,,,,Vehicles Travelling East,W 88th Ave & Garrison St,0,19412,19412
39.713244,1,21458,-104.809853,,,,Vehicles Travelling North,S Chambers Rd & Evanston Way,0,21458,21458
39.695427,1,33388,-104.90335,,,,Vehicles Travelling North,S Quebec St & S Quebec Way Nearside,0,33388,33388
39.841829,1,22981,-104.920696,,,,Vehicles Travelling West,80th Ave & Hollywood St,0,22981,22981
39.846193,1,22982,-104.92,,,,Vehicles Travelling Northeast,Brighton Rd & 82nd Ave,0,22982,22982
39.849326,1,22983,-104.91801,,,,Vehicles Travelling Northeast,Brighton Rd & 84th Ave,0,22983,22983
39.852559,1,22984,-104.915837,,,,Vehicles Travelling Northeast,8600 Block Brighton Rd,0,22984,22984
39.857032,1,22986,-104.918175,,,,Vehicles Travelling West,88th Ave & 89th Ave,0,22986,22986
39.856341,1,22988,-104.931205,,,,Vehicles Travelling West,88th Ave & Dahlia St,0,22988,22988
39.883746,1,33381,-104.940097,,,,Vehicles Travelling North,Colorado Blvd & 104th Ave,0,33381,33381
40.017188,1,33383,-105.27225,,,,Vehicles Travelling East,Canyon Blvd & 17th St,0,33383,33383
39.772867,1,33384,-104.955216,,,,Vehicles Travelling East,40th Ave & Clayton St,0,33384,33384
40.195655,1,19415,-105.113528,,,,Vehicles Travelling East,21st Ave & Lincoln St,0,19415,19415
39.727272,1,20580,-104.996618,,,,Vehicles Travelling East,W 7th Ave & Galapago St,0,20580,20580
39.675131,1,13126,-104.940855,,,,Vehicles Travelling South,S Colorado Blvd & Iliff Ave,0,13126,13126
39.68707,1,13127,-104.940851,,,,Vehicles Travelling South,S Colorado Blvd & Iowa Ave,0,13127,13127
39.670925,1,13124,-104.940837,,,,Vehicles Travelling South,S Colorado Blvd & Dickinson Pl,0,13124,13124
39.674428,1,13125,-104.940539,,,,Vehicles Travelling North,S Colorado Blvd & Iliff Ave,0,13125,13125
39.692674,1,15808,-104.980491,,,,Vehicles Travelling South,S Pearl St & Louisiana Ave,0,15808,15808
39.6892,1,15801,-104.98049,,,,Vehicles Travelling South,S Pearl St & Florida Ave,0,15801,15801
39.689271,1,15800,-104.980357,,,,Vehicles Travelling North,S Pearl St & Florida Ave,0,15800,15800
39.750602,1,33570,-104.999357,,,,Vehicles Travelling Southeast,16th Street Mall & Blake St,0,33570,33570
39.86357,1,18329,-105.0348,,,,Vehicles Travelling West,W 92nd Ave & Lowell Blvd,0,18329,18329
39.863571,1,18328,-105.030992,,,,Vehicles Travelling West,W 92nd Ave & Irving St,0,18328,18328
39.734938,1,33968,-105.053456,,,34235,Vehicles Travelling South,Sheridan Station,0,33968,33968
39.73495,1,33969,-105.053108,,,34235,Vehicles Travelling North,Sheridan Station,0,33969,33969
39.772828,1,11098,-104.949256,,,,Vehicles Travelling East,40th Ave & Steele St,0,11098,11098
39.863545,1,18321,-105.010994,,,,Vehicles Travelling West,W 92nd Ave & Tejon St,0,18321,18321
39.734688,1,33965,-105.039597,,,34234,Vehicles Travelling East,Perry Station,0,33965,A
39.725014,1,33966,-105.151782,,,34240,Vehicles Travelling East,Red Rocks Community College Station,0,33966,B
39.729873,1,14317,-104.840897,,,,Vehicles Travelling Southwest,Hoffman Blvd & Salem St,0,14317,14317
39.73717,1,33960,-105.119452,,,34239,Vehicles Travelling East,Oak Station,0,33960,B
39.863581,1,18324,-105.019956,,,,Vehicles Travelling West,W 92nd Ave & Camenish St,0,18324,18324
39.863571,1,18327,-105.027957,,,,Vehicles Travelling West,W 92nd Ave & Grove St,0,18327,18327
39.73749,1,33963,-105.120309,,,34239,Vehicles Travelling East,Oak Station Gate C,0,33963,33963
39.958452,1,17959,-105.090056,,,,Vehicles Travelling North,US 287 & Dillon Rd,0,17959,17959
39.929321,1,17958,-105.090572,,,,Vehicles Travelling North,US 287 & W 10th Ave,0,17958,17958
39.899805,1,17951,-105.011027,,,,Vehicles Travelling West,W 112th Ave & Ranch Dr,0,17951,17951
39.923004,1,17957,-105.090548,,,,Vehicles Travelling North,US 287 & Midway Blvd,0,17957,17957
39.693952,1,12711,-104.809728,,,,Vehicles Travelling North,S Chambers Rd & Arizona Dr,0,12711,12711
40.015157,1,12490,-105.279133,,,,Vehicles Travelling Southeast,Broadway & Canyon Blvd,0,12490,12490
39.740044,1,23217,-104.989681,,,,Vehicles Travelling East,W Colfax Ave & Bannock St,0,23217,23217
39.739964,1,23216,-104.994326,,,,Vehicles Travelling East,W Colfax Ave & Elati St,0,23216,23216
39.740263,1,23215,-104.989769,,,,Vehicles Travelling West,W Colfax Ave & 14th St,0,23215,23215
39.716468,1,23213,-104.992083,,,,Vehicles Travelling North,S Cherokee St & W Ellsworth Ave,0,23213,23213
39.715072,1,23212,-104.992139,,,,Vehicles Travelling North,S Cherokee St & W Bayaud Ave,0,23212,23212
39.714433,1,23210,-104.992424,,,,Vehicles Travelling South,S Cherokee St & W Bayaud Ave,0,23210,23210
39.765953,1,23219,-104.995086,,,,Vehicles Travelling South,Park Ave West & Globeville Rd,0,23219,23219
39.769224,1,23218,-104.99622,,,,Vehicles Travelling Southeast,W 38th Ave & Fox St,0,23218,23218
39.613298,1,12419,-105.023398,,,,Vehicles Travelling West,W Bowles Ave & Echostar,0,12419,12419
39.69677,1,15378,-104.998834,,,,Vehicles Travelling West,W Mississippi Ave & S Jason St,0,15378,15378
39.696667,1,15370,-104.86673,,,,Vehicles Travelling West,Mississippi Ave & S Havana St,0,15370,15370
39.609549,1,12413,-105.043592,,,,Vehicles Travelling East,W Bowles Ave & Bell Flower Dr,0,12413,12413
39.6115,1,12412,-105.029927,,,,Vehicles Travelling Northeast,W Bowles Ave & Watson Ln,0,12412,12412
39.609945,1,12415,-105.03456,,,,Vehicles Travelling Southwest,W Bowles Ave & Lowell Way,0,12415,12415
39.609713,1,12414,-105.034635,,,,Vehicles Travelling Northeast,W Bowles Ave & S Middlefield Rd,0,12414,12414
39.696588,1,15377,-104.9989,,,,Vehicles Travelling East,W Mississippi Ave & S Jason St,0,15377,15377
40.149948,1,35002,-105.161634,,,,Vehicles Travelling South,Peck Dr & Redmond Dr,0,35002,35002
39.687132,1,19490,-104.894839,,,,Vehicles Travelling Southeast,S Quebec Way & Iowa Ave,0,19490,19490
39.68443,1,19491,-104.892163,,,,Vehicles Travelling Southeast,S Quebec Way & Colorado Ave,0,19491,19491
39.682724,1,19492,-104.8895,,,,Vehicles Travelling Southeast,1900 Block S Quebec Way,0,19492,19492
39.676771,1,19493,-104.884658,,,,Vehicles Travelling South,S Yosemite St & Warren Ave,0,19493,19493
39.676787,1,19494,-104.884484,,,,Vehicles Travelling North,S Yosemite St & Warren Ave,0,19494,19494
39.682909,1,19495,-104.88947,,,,Vehicles Travelling Northwest,1900 Block S Quebec Way,0,19495,19495
39.684828,1,19496,-104.892426,,,,Vehicles Travelling Northwest,S Quebec Way & Colorado Ave,0,19496,19496
39.687285,1,19497,-104.894721,,,,Vehicles Travelling Northwest,S Quebec Way & Iowa Ave,0,19497,19497
39.689397,1,19498,-104.897891,,,,Vehicles Travelling West,Florida Ave & S Quebec Way,0,19498,19498
39.689673,1,19499,-104.903371,,,,Vehicles Travelling North,S Quebec St & Florida Ave,0,19499,19499
39.621713,1,12495,-104.98784,,,,Vehicles Travelling North,S Broadway & Centennial Ave,0,12495,12495
39.718886,1,34716,-104.82622,,,34680,Vehicles Travelling West,2nd Ave & Abilene St,0,34716,34716
39.754793,1,34717,-105.03425,,,,Vehicles Travelling East,W 26th Ave & Lowell Blvd,0,34717,34717
39.796497,1,34714,-104.736722,,,,Vehicles Travelling North,Orleans St & Maxwell Pl,0,34714,34714
39.781821,1,34715,-104.844882,,,,Vehicles Travelling East,Albrook Dr & Peoria St,0,34715,34715
39.796074,1,34713,-104.736894,,,,Vehicles Travelling South,Maxwell Pl & Orleans St,0,34713,34713
39.754779,1,34718,-105.029298,,,,Vehicles Travelling East,W 26th Ave & Irving St,0,34718,34718
39.754886,1,34719,-105.030208,,,,Vehicles Travelling West,W 26th Ave & Irving St,0,34719,34719
39.764615,1,16711,-105.011257,,,,Vehicles Travelling South,Tejon St & W 34th Ave,0,16711,16711
39.710364,1,16779,-105.132889,,,,Vehicles Travelling North,S Union Blvd & W Alameda Ave,0,16779,16779
39.790919,1,19278,-104.942336,,,,Vehicles Travelling East,52nd Ave & Vasquez Blvd,0,19278,19278
39.827146,1,19279,-104.924902,,,,Vehicles Travelling East,72nd Ave & Elm St,0,19279,19279
39.718411,1,16772,-105.132314,,,,Vehicles Travelling North,Union Blvd & W 2nd Pl,0,16772,16772
39.717643,1,16773,-105.132747,,,,Vehicles Travelling South,Union Blvd & W 2nd Pl,0,16773,16773
39.722618,1,16775,-105.13242,,,,Vehicles Travelling South,Union Blvd & W 4th Ave,0,16775,16775
39.791033,1,19273,-104.942643,,,,Vehicles Travelling West,52nd Ave & Vasquez Blvd,0,19273,19273
39.710857,1,12068,-105.12341,,,,Vehicles Travelling East,W Alameda Ave & S Pierson St,0,12068,12068
39.931522,1,22167,-104.940178,,,,Vehicles Travelling North,13000 Block Colorado Blvd,0,22167,22167
39.71117,1,12061,-104.981104,,,,Vehicles Travelling West,Alameda Ave & S Pearl St,0,12061,12061
39.711074,1,12062,-104.980993,,,,Vehicles Travelling East,Alameda Ave & S Pearl St,0,12062,12062
39.711118,1,12063,-105.005896,,,,Vehicles Travelling East,W Alameda Ave & S Pecos St,0,12063,12063
39.711275,1,12064,-105.006566,,,,Vehicles Travelling West,W Alameda Ave & S Pecos St,0,12064,12064
39.711061,1,12065,-104.846722,,,,Vehicles Travelling East,Alameda Ave & S Peoria St,0,12065,12065
39.931522,1,22168,-104.940387,,,,Vehicles Travelling South,13000 Block Colorado Blvd,0,22168,22168
39.710999,1,12067,-105.071668,,,,Vehicles Travelling East,W Alameda Ave & S Pierce St,0,12067,12067
39.795687,1,34807,-104.740592,,,,Vehicles Travelling West,Maxwell Pl & Netherland St,0,34807,34807
40.014761,1,21669,-105.115897,,,,Vehicles Travelling West,Arapahoe Rd & N 101st St,0,21669,21669
39.715874,1,21849,-104.950001,,,,Vehicles Travelling South,S Steele St & Ellsworth Ave,0,21849,21849
39.610349,1,24839,-105.020298,,,,Vehicles Travelling West,W Church Ave & S Santa Fe Dr,0,24839,24839
40.152076,1,24834,-105.134993,,,,Vehicles Travelling North,Dry Creek Dr & Nelson Rd,0,24834,24834
40.01466,1,21663,-105.11584,,,,Vehicles Travelling East,Arapahoe Rd & N 101st St,0,21663,21663
39.767318,1,24832,-104.922238,,,,Vehicles Travelling North,Holly St & 36th Ave,0,24832,24832
39.70944,1,21665,-104.932872,,,,Vehicles Travelling Southeast,Leetsdale Dr & S Cherry St,0,21665,21665
39.709918,1,21666,-104.933606,,,,Vehicles Travelling Northwest,Leetsdale Dr & S Cherry St,0,21666,21666
39.767535,1,24831,-104.922348,,,,Vehicles Travelling South,Holly St & 36th Ave,0,24831,24831
39.733852,1,15968,-105.072041,,,,Vehicles Travelling South,Pierce St & W 11th Ave,0,15968,15968
40.061861,1,26096,-105.282726,,,,Vehicles Travelling West,Lee Hill Rd & Broadway,0,26096,26096
40.035864,1,26097,-105.272623,,,,Vehicles Travelling North,19th St & Iris Ave,0,26097,26097
40.023492,1,26095,-105.258565,,,,Vehicles Travelling South,28th St & Spruce St,0,26095,26095
39.885192,1,26092,-104.883163,,,,Vehicles Travelling East,104th Ave & Belle Creek Blvd,0,26092,26092
39.885351,1,26093,-104.882843,,,,Vehicles Travelling West,104th Ave & Belle Creek Blvd,0,26093,26093
39.718746,1,26091,-105.053377,,,,Vehicles Travelling South,Sheridan Blvd & W 1st Ave,0,26091,26091
39.801871,1,11443,-105.129703,,,,Vehicles Travelling West,W 58th Ave & Simms St,0,11443,11443
39.801695,1,11442,-105.129425,,,,Vehicles Travelling East,W 58th Ave & Simms St,0,11442,11442
39.80188,1,11440,-105.123814,,,,Vehicles Travelling West,W 58th Ave & Quail St,0,11440,11440
39.80174,1,11447,-105.136944,,,,Vehicles Travelling East,W 58th Ave & Ward Rd,0,11447,11447
39.80169,1,11445,-105.133941,,,,Vehicles Travelling East,W 58th Ave & Urban St,0,11445,11445
39.801872,1,11444,-105.134101,,,,Vehicles Travelling West,W 58th Ave & Urban St,0,11444,11444
39.811493,1,17131,-105.138043,,,,Vehicles Travelling South,Ward Rd & W 64th Ave,0,17131,17131
39.707333,1,13339,-104.875295,,,,Vehicles Travelling North,S Dayton St & Center Ave,0,13339,13339
39.7085,1,13338,-104.875475,,,,Vehicles Travelling South,S Dayton St & Alameda Ave,0,13338,13338
39.656916,1,13330,-105.04903,,,,Vehicles Travelling Northeast,W Dartmouth Ave & S Yates St,0,13330,13330
40.010991,1,25123,-105.253362,,,,Vehicles Travelling North,30th St & Shadow Creek Dr,0,25123,25123
40.000596,1,25122,-105.252947,,,,Vehicles Travelling North,30th St & Baseline Rd,0,25122,25122
39.890106,1,20132,-105.025241,,,,Vehicles Travelling South,Federal Blvd & W 107th Pl,0,20132,20132
39.738518,1,20130,-105.031552,,,,Vehicles Travelling West,W 14th Ave & Julian St,0,20130,20130
39.748568,1,25433,-105.009966,,,34110,Vehicles Travelling Southwest,Pepsi Center / Elitch Gardens Station,0,25433,A
40.196021,1,19410,-105.113704,,,,Vehicles Travelling West,21st Ave & Lincoln St,0,19410,19410
39.672297,1,22604,-104.865854,,,,Vehicles Travelling North,S Havana St & S Parker Rd,0,22604,22604
39.748544,1,22352,-104.996777,,,,Vehicles Travelling Southeast,16th Street Mall & Lawrence St,0,22352,22352
39.729155,1,11861,-104.959567,,,,Vehicles Travelling West,8th Ave & Josephine St,0,11861,11861
39.71142,1,18513,-104.941502,,,,Vehicles Travelling East,Alameda Ave & S Harrison St,0,18513,18513
39.765158,1,14815,-105.109546,,,,Vehicles Travelling North,Kipling St & W 34th Dr,0,14815,14815
39.764603,1,14814,-105.109776,,,,Vehicles Travelling South,Kipling St & W 34th Ave,0,14814,14814
39.729071,1,11865,-105.123316,,,,Vehicles Travelling East,W 8th Ave & Quail St,0,11865,11865
39.866255,1,18517,-104.963031,,,,Vehicles Travelling West,Eppinger Blvd & Race St,0,18517,18517
39.761661,1,14811,-105.109736,,,,Vehicles Travelling South,Kipling St & W 32nd Ave,0,14811,14811
39.729193,1,11866,-105.122932,,,,Vehicles Travelling West,W 8th Ave & Quail St,0,11866,11866
39.729177,1,11869,-104.950826,,,,Vehicles Travelling West,8th Ave & Saint Paul St,0,11869,11869
39.866083,1,18518,-104.966975,,,,Vehicles Travelling Southwest,Eppinger Blvd & Gail Ct,0,18518,18518
39.864742,1,18519,-104.970159,,,,Vehicles Travelling Southwest,Eppinger Blvd & Nagel Dr,0,18519,18519
39.772991,1,14819,-105.109754,,,,Vehicles Travelling South,Kipling St & W 41st Ave,0,14819,14819
39.773703,1,14818,-105.109526,,,,Vehicles Travelling North,Kipling St & W 41st Ave,0,14818,14818
40.177176,1,15142,-105.102569,,,,Vehicles Travelling South,Main St & 11th Ave,0,15142,15142
40.185779,1,15143,-105.102207,,,,Vehicles Travelling North,Main St & 15th Ave,0,15143,15143
40.177319,1,15141,-105.102322,,,,Vehicles Travelling North,Main St & 11th Ave,0,15141,15141
40.017132,1,34279,-105.277025,,,33700,Vehicles Travelling South,Downtown Boulder Station Gate G,0,34279,34279
40.183599,1,15144,-105.102478,,,,Vehicles Travelling South,Main St & 15th Ave,0,15144,15144
40.187735,1,15145,-105.102414,,,,Vehicles Travelling South,Main St & 17th Ave,0,15145,15145
39.689414,1,34274,-105.026213,,,,Vehicles Travelling East,W Florida Ave & S Federal Blvd,0,34274,34274
39.535531,1,34276,-105.017194,,,,Vehicles Travelling Northeast,Highlands Ranch Pkwy & Wildcat Reserve Pkwy,0,34276,34276
39.765623,1,33598,-104.890242,,,,Vehicles Travelling North,Central Park Blvd & 35th Ave,0,33598,33598
39.767479,1,33594,-104.901788,,,,Vehicles Travelling West,36th Ave & Quebec St,0,33594,33594
39.764703,1,33597,-104.890672,,,,Vehicles Travelling South,Central Park Blvd & 35th Ave,0,33597,33597
39.84196,1,33591,-104.99248,,,,Vehicles Travelling North,Conifer Rd & W 80th Ave,0,33591,33591
39.842154,1,33592,-104.992713,,,,Vehicles Travelling South,Conifer Rd & W 80th Ave,0,33592,33592
39.740328,1,12888,-105.099616,,,,Vehicles Travelling West,W Colfax Ave & Glen Moor Dr,0,12888,12888
39.648971,1,34011,-104.916439,,,33721,Vehicles Travelling North,Southmoor Station,0,34011,B
39.628012,1,34010,-104.904639,,,33706,Vehicles Travelling North,Belleview Station,0,34010,C
39.679757,1,34013,-104.938313,,,33708,Vehicles Travelling North,Colorado Station,0,34013,B
39.669084,1,34012,-104.927293,,,33723,Vehicles Travelling North,Yale Station,0,34012,B
39.740237,1,12882,-104.926114,,,,Vehicles Travelling West,Colfax Ave & Glencoe St,0,12882,12882
39.685437,1,34014,-104.965175,,,33722,Vehicles Travelling North,University of Denver Station,0,34014,B
39.740238,1,12880,-104.870749,,,,Vehicles Travelling West,Colfax Ave & Fulton St,0,12880,12880
39.709241,1,26651,-104.815445,,,,Vehicles Travelling South,Alameda Dr & Alameda Ave,0,26651,26651
39.700328,1,14764,-105.040978,,,,Vehicles Travelling East,W Kentucky Ave & S Quitman St,0,14764,14764
39.700352,1,14767,-104.785593,,,,Vehicles Travelling West,Kentucky Ave & S Rifle Way,0,14767,14767
39.700222,1,14766,-104.784382,,,,Vehicles Travelling East,Kentucky Ave & S Rifle St,0,14766,14766
39.70031,1,14760,-105.03739,,,,Vehicles Travelling East,W Kentucky Ave & S Osceola St,0,14760,14760
39.700427,1,14763,-105.041182,,,,Vehicles Travelling West,W Kentucky Ave & S Quitman St,0,14763,14763
39.700392,1,14769,-105.052525,,,,Vehicles Travelling East,W Kentucky Ave & S Sheridan Blvd,0,14769,14769
39.70024,1,14768,-104.782522,,,,Vehicles Travelling East,Kentucky Ave & S Salida St,0,14768,14768
40.014669,1,23028,-105.108157,,,,Vehicles Travelling East,10300 Block Arapahoe Rd,0,23028,23028
39.740243,1,21520,-104.80584,,,,Vehicles Travelling West,Colfax Ave & Jasper St,0,21520,21520
39.810658,1,23027,-104.987572,,,,Vehicles Travelling South,6300 Block Broadway,0,23027,23027
39.749098,1,22373,-104.997223,,,,Vehicles Travelling Northwest,16th Street Mall & Larimer St,0,22373,22373
39.748444,1,22372,-104.996392,,,,Vehicles Travelling Northwest,16th Street Mall & Lawrence St,0,22372,22372
39.747834,1,22371,-104.99542,,,,Vehicles Travelling Northwest,16th Street Mall & Arapahoe St,0,22371,22371
39.747157,1,22370,-104.994606,,,,Vehicles Travelling Northwest,16th Street Mall & Curtis St,0,22370,22370
39.594945,1,12269,-104.909122,,,,Vehicles Travelling East,Arapahoe Rd & Briarwood Cir,0,12269,12269
40.152804,1,13939,-105.10711,,,,Vehicles Travelling North,S Pratt Pkwy & Ken Pratt Blvd,0,13939,13939
40.152408,1,13938,-105.112315,,,,Vehicles Travelling West,Ken Pratt Blvd & S Bowen St,0,13938,13938
39.689535,1,13935,-105.041651,,,,Vehicles Travelling West,W Florida Ave & S Quitman St,0,13935,13935
39.689411,1,13936,-105.040658,,,,Vehicles Travelling East,W Florida Ave & S Quitman St,0,13936,13936
39.689485,1,13930,-105.07261,,,,Vehicles Travelling West,W Florida Ave & S Pierce St,0,13930,13930
39.696853,1,19855,-104.921877,,,,Vehicles Travelling South,S Holly St & Cherry Crk S Dr,0,19855,19855
39.783465,1,11275,-104.939881,,,,Vehicles Travelling West,48th Ave & Colorado Blvd East Frontage Rd,0,11275,11275
39.783705,1,11276,-104.956508,,,,Vehicles Travelling East,48th Ave & Columbine St,0,11276,11276
39.783806,1,11277,-104.956856,,,,Vehicles Travelling West,48th Ave & Columbine St,0,11277,11277
39.783816,1,11270,-104.954632,,,,Vehicles Travelling West,48th Ave & Clayton St,0,11270,11270
39.783723,1,11271,-104.959708,,,,Vehicles Travelling East,48th Ave & Claude Ct,0,11271,11271
39.783346,1,11272,-104.939443,,,,Vehicles Travelling East,48th Ave & Colorado Blvd East Frontage Rd,0,11272,11272
39.703906,1,13683,-105.012992,,,,Vehicles Travelling East,W Exposition Ave & S Vallejo St,0,13683,13683
39.783502,1,11278,-104.932022,,,,Vehicles Travelling West,48th Ave & Dahlia St,0,11278,11278
39.783349,1,11279,-104.930909,,,,Vehicles Travelling East,48th Ave & Dahlia St,0,11279,11279
39.703992,1,13684,-105.013768,,,,Vehicles Travelling West,W Exposition Ave & S Vallejo St,0,13684,13684
39.986679,1,23684,-105.186072,,,,Vehicles Travelling East,South Boulder Rd & Clyncke Ln,0,23684,23684
39.859555,1,23686,-105.079805,,,,Vehicles Travelling West,W 90th Ave & Wadsworth Blvd,0,23686,23686
39.879843,1,23680,-104.940358,,,,Vehicles Travelling South,Colorado Blvd & Arrowhead Pass Rd,0,23680,23680
39.986874,1,23683,-105.186032,,,,Vehicles Travelling West,South Boulder Rd & Clyncke Ln,0,23683,23683
39.711255,1,25357,-104.820033,,,,Vehicles Travelling West,Alameda Ave & S Sable Blvd,0,25357,25357
39.717571,1,25683,-104.903461,,,,Vehicles Travelling North,Quebec St & Lowry Blvd,0,25683,25683
39.566723,1,22080,-104.960282,,,,Vehicles Travelling North,S University Blvd & County Line Rd,0,22080,22080
40.015513,1,22085,-105.228223,,,,Vehicles Travelling South,Conestoga St & Arapahoe Ave,0,22085,22085
40.017795,1,22084,-105.225892,,,,Vehicles Travelling West,Western Ave & 55th St,0,22084,22084
39.786736,1,22087,-104.906851,,,,Vehicles Travelling North,Olive St & 49th Ave,0,22087,22087
40.015143,1,22086,-105.225287,,,,Vehicles Travelling North,55th St & Arapahoe Ave,0,22086,22086
39.798298,1,22089,-104.908433,,,,Vehicles Travelling East,56th Ave & Bowen Ct,0,22089,22089
39.798272,1,22088,-104.913102,,,,Vehicles Travelling East,56th Ave & Monaco St,0,22088,22088
39.975628,1,25536,-105.157874,,,,Vehicles Travelling West,Via Appia & Nighthawk Cir,0,25536,25536
39.945017,1,25537,-105.16283,,,,Vehicles Travelling East,Rock Creek Pkwy & McCaslin Blvd,0,25537,25537
40.063807,1,19689,-105.206943,,,,Vehicles Travelling South,63rd St & Longbow Dr,0,19689,19689
40.067263,1,19688,-105.205766,,,,Vehicles Travelling West,Spine Rd & 63rd St,0,19688,19688
39.762044,1,10905,-105.0716,,,,Vehicles Travelling East,W 32nd Ave & Pierce St,0,10905,10905
39.762181,1,10904,-105.039473,,,,Vehicles Travelling West,W 32nd Ave & Perry St,0,10904,10904
39.762139,1,10906,-105.072566,,,,Vehicles Travelling West,W 32nd Ave & Pierce St,0,10906,10906
39.762087,1,10903,-105.037794,,,,Vehicles Travelling East,W 32nd Ave & Osceola St,0,10903,10903
39.667388,1,17309,-104.931298,,,,Vehicles Travelling East,Yale Ave & S Dahlia St,0,17309,17309
39.743839,1,10308,-104.946356,,,,Vehicles Travelling West,17th Ave & Madison St,0,10308,10308
39.743198,1,10307,-104.98209,,,,Vehicles Travelling East,17th Ave & Logan St,0,10307,10307
39.754852,1,10657,-105.066411,,,,Vehicles Travelling West,W 26th Ave & Kendall St,0,10657,10657
39.75474,1,10656,-105.065951,,,,Vehicles Travelling East,W 26th Ave & Kendall St,0,10656,10656
39.754862,1,10651,-105.063614,,,,Vehicles Travelling West,W 26th Ave & Ingalls St,0,10651,10651
39.754747,1,10650,-105.06338,,,,Vehicles Travelling East,W 26th Ave & Ingalls St,0,10650,10650
39.566553,1,16430,-105.032325,,,,Vehicles Travelling Southwest,S Santa Fe Dr & W County Line Rd,0,16430,16430
39.546147,0,33714,-104.869738,,,,Vehicles Travelling North,Lincoln Station,1,33714,
39.594458,1,26131,-104.82093,,,,Vehicles Travelling South,S Jordan Rd & Arapahoe Rd,0,26131,26131
39.668728,1,26132,-104.927342,,,33723,Vehicles Travelling West,Yale Station Gate A,0,26132,26132
39.834525,1,22968,-104.914562,,,,Vehicles Travelling West,76th Ave & Leyden Ln,0,22968,22968
39.834144,1,22969,-104.917448,,,,Vehicles Travelling South,Kearney St & 76th Ave,0,22969,22969
39.839215,1,22966,-104.912688,,,,Vehicles Travelling South,Monaco St & 78th Way,0,22966,22966
39.834964,1,22967,-104.912741,,,,Vehicles Travelling South,Monaco St & 76th Ave,0,22967,22967
39.8412,1,22965,-104.912676,,,,Vehicles Travelling South,Monaco St & 80th Ave,0,22965,22965
39.787625,1,33448,-104.737974,,,,Vehicles Travelling South,Orleans St & 51st Ave,0,33448,33448
39.653221,1,14156,-105.029718,,,,Vehicles Travelling East,W Hampden Ave & S Irving St,0,14156,14156
39.653309,1,14157,-105.02967,,,,Vehicles Travelling West,W Hampden Ave & S Irving St,0,14157,14157
39.652963,1,14154,-104.922181,,,,Vehicles Travelling East,Hampden Ave & S Holly St,0,14154,14154
39.653159,1,14155,-104.923234,,,,Vehicles Travelling West,Hampden Ave & S Holly St,0,14155,14155
39.652957,1,14150,-104.927026,,,,Vehicles Travelling East,Hampden Ave & S Forest St,0,14150,14150
39.718518,1,10406,-105.056239,,,,Vehicles Travelling East,W 1st Ave & Chase St,0,10406,10406
